internal_id,basic_final_polish,gw_polish,diameter_min,diameter_max,height,table_size,crown_angle,pavilion_angle,star_length,lower_half,girdle_thick,girdle_min,girdle_max,culet_size,crown_height,pavilion_depth,total_depth,table_size_pct,table_size_pct_grade,crown_angle_degree,crown_angle_degree_grade,pavilion_angle_degree,pavilion_angle_degree_grade,star_length_pct,star_length_pct_grade,lower_half_pct,lower_half_pct_grade,girdle_thick_pct,girdle_thick_pct_grade,girdle_min_description,girdle_max_description,girdle_grade,culet_size_description,crown_height_pct,crown_height_pct_grade,pavilion_depth_pct,total_depth_pct,total_depth_pct_grade,individual_cut_grade,est_table_cut_grade,gradia_cut,final_gradia_cut,final_sarine_cut,gw_cut,sarine_cut,sarine_symmetry,gw_symmetry,roundness,roundness_grade,table_size_dev,table_size_dev_grade,crown_angle_dev,crown_angle_dev_grade,pavilion_angle_dev,pavilion_angle_dev_grade,star_length_dev,star_length_dev_grade,lower_half_dev,lower_half_dev_grade,girdle_thick_dev,girdle_thick_dev_grade,crown_height_dev,crown_height_dev_grade,pavilion_depth_dev,pavilion_depth_dev_grade,misalignment,misalignment_grade,table_edge_var,table_edge_var_grade,table_off_center,table_off_center_grade,culet_off_center,culet_off_center_grade,table_off_culet,table_off_culet_grade,star_angle,star_angle_grade,upper_half_angle,upper_half_angle_grade,lower_half_angle,lower_half_angle_grade,remarks
402,EX,,2.88,2.9,1.684,61.7,32.53,40.79,51.9,75.5,3.15,1.21,2.32,0.83,12.25,42.73,58.27,62,EX,32.5,EX,40.8,EX,50,EX,75,EX,3,EX,THN,STK,EX,None / Very Small,12.5,EX,42.5,58.3,EX,EX,VG,VG,VG,VG,#N/A,VG,GD,,0.7,EX,1.2,EX,2,VG,0.4,EX,5.3,EX,4,EX,1.2,EX,1.4,VG,1,EX,4.4,GD,3.3,VG,0.8,VG,0.4,EX,1.1,VG,1.5,EX,2.6,EX,1,EX,
403,EX,,2.81,2.84,1.689,59.2,33.9,41.33,48.7,77.8,2.4,0.57,1.45,0.74,13.65,43.6,59.72,59,EX,34,EX,41.4,EX,50,EX,80,EX,2.5,EX,ETN to VTN,MED,VG,None / Very Small,13.5,EX,43.5,59.7,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,1,VG,1.6,VG,0.9,EX,1.3,VG,5.2,EX,3.4,EX,1.5,VG,1.1,EX,0.7,EX,2.6,VG,3.3,VG,0.2,EX,1.4,GD,1.5,VG,1,EX,1,EX,1.3,EX,
404,EX,,2.9,2.92,1.792,58,33.75,41.21,48.4,77.1,4.13,2.03,3.16,0.83,14.03,43.43,61.62,58,EX,34,EX,41.2,EX,50,EX,75,EX,4,EX,MED,THK,VG,None / Very Small,14,EX,43.5,61.6,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.6,EX,0.4,EX,1,EX,0.3,EX,3.2,EX,3.8,EX,0.5,EX,0.7,EX,1,EX,2,VG,1.5,EX,0.3,EX,0.5,EX,0.6,EX,1.7,EX,4.3,EX,0.4,EX,
405,EX,,2.9,2.91,1.812,57.6,35.04,41.33,45.1,78,3.82,2,2.93,0.96,14.91,43.63,62.4,58,EX,35,EX,41.4,EX,45,EX,80,EX,4,EX,MED,STK,EX,None / Very Small,15,EX,43.5,62.4,EX,EX,EX,EX,EX,EX,#N/A,EX,VG,,0.6,EX,1.3,VG,1.3,VG,0.5,EX,4.6,EX,5.2,EX,0.8,EX,1,EX,0.7,EX,1.6,VG,2,EX,1,VG,0.7,VG,1.6,VG,1.5,EX,2,EX,0.6,EX,
406,EX,,2.89,2.91,1.774,56.8,34.21,40.95,48.7,75.4,3.38,1.59,2.17,0.69,14.73,43.1,61.21,57,EX,34,EX,41,EX,50,EX,75,EX,3.5,EX,MED,STK,EX,None / Very Small,14.5,EX,43,61.2,EX,EX,EX,EX,EX,EX,#N/A,EX,VG,,0.7,EX,1,EX,0.3,EX,0.2,EX,4.3,EX,4.6,EX,0.5,EX,0.3,EX,0.7,EX,1.9,VG,2.8,VG,0.3,EX,0.1,EX,0.4,EX,2,EX,2.2,EX,0.2,EX,
407,EX,,2.88,2.89,1.76,59.5,34.4,41.4,47.2,78.4,3.3,1.11,2.98,0.66,13.87,43.84,61.05,60,EX,34.5,EX,41.4,EX,45,EX,80,EX,3.5,EX,THN,THK,VG,None / Very Small,14,EX,44,61,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.5,EX,1.1,EX,1.3,VG,1.2,VG,5.5,EX,4.1,EX,1.6,VG,0.7,EX,1.4,VG,2.7,VG,3.9,VG,0.5,EX,0.4,EX,0.9,EX,1.1,EX,2.3,EX,1.3,EX,
408,EX,,2.85,2.89,1.822,58.4,36.44,41.01,47.9,79,4.95,2.3,3.73,0.56,15.37,43.17,63.48,58,EX,36.5,EX,41,EX,50,EX,80,EX,5,VG,STK,THK,VG,None / Very Small,15.5,EX,43,63.5,VG,VG,VG,VG,VG,VG,#N/A,VG,GD,,1.3,VG,1.9,VG,1.8,VG,1.1,VG,2.6,EX,5.5,EX,1.2,EX,0.7,EX,1.4,VG,4.9,GD,3,VG,0.6,EX,0.5,EX,1,VG,2.1,EX,3.7,EX,1.3,EX,
409,VG,,2.89,2.92,1.769,59,33.65,40.89,48,80.5,4.1,2.07,3.27,0.45,13.64,43.11,60.92,59,EX,33.5,EX,40.8,EX,50,EX,80,EX,4,EX,STK,THK,VG,None / Very Small,13.5,EX,43,60.9,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,0.8,EX,1.1,EX,1.3,VG,1.2,VG,5.4,EX,1.3,EX,1.5,VG,1,EX,1.4,VG,3.4,GD,4.4,VG,0.5,EX,0.5,EX,0.4,EX,1.3,EX,3.1,EX,1.2,EX,
410,EX,,2.82,2.85,1.809,57,34.4,41.88,45.4,80.8,4.69,2.29,3.88,0.74,14.67,44.36,63.79,57,EX,34.5,EX,41.8,EX,45,EX,80,EX,4.5,EX,STK,THK,VG,None / Very Small,14.5,EX,44.5,63.8,VG,VG,VG,VG,VG,VG,#N/A,VG,GD,,1,VG,1.7,VG,2.6,GD,1.1,VG,6.4,EX,4.5,EX,1.6,VG,1.1,EX,1.1,EX,3.6,GD,2.5,EX,0.5,EX,0.8,VG,1.2,VG,2.6,EX,4,EX,1.3,EX,
411,EX,,2.9,2.91,1.775,57.5,33.89,41.34,47.5,79,3.16,1.55,2.34,0.76,14.24,43.58,61.06,58,EX,34,EX,41.4,EX,50,EX,80,EX,3,EX,MED,STK,EX,None / Very Small,14,EX,43.5,61.1,EX,EX,EX,EX,EX,EX,#N/A,EX,VG,,0.5,EX,1.5,VG,0.6,EX,0.6,EX,4.9,EX,4.1,EX,0.7,EX,1.7,VG,1,EX,1.6,VG,1.9,EX,0.8,VG,0.4,EX,1,VG,2.7,EX,1.5,EX,0.6,EX,
780,VG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,#N/A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
781,VG,VG,2.77,2.81,1.698,60.1,35.2,40.73,50.5,74.8,3.83,1.75,3.26,0.61,14.14,42.82,60.79,60,EX,35,EX,40.8,EX,50,EX,75,EX,4,EX,MED,THK,VG,None / Very Small,14,EX,43,60.8,EX,VG,EX,VG,VG,VG,EX,VG,GD,VG,1.4,VG,1.3,VG,2.9,GD,0.8,EX,5.1,EX,5,EX,0.8,EX,1.4,VG,1.4,VG,1.9,VG,1.1,EX,1.2,VG,0.4,EX,1.4,VG,3,EX,3.3,EX,0.7,EX,
784,VG,GD,2.74,2.77,1.698,59,35.49,40.68,54.4,74.8,4.1,2.21,2.87,0.54,14.77,42.79,61.63,59,EX,35.5,EX,40.6,EX,55,EX,75,EX,4,EX,STK,STK,EX,None / Very Small,15,EX,43,61.6,EX,EX,EX,EX,EX,EX,VG,EX,VG,VG,1.2,VG,1.3,VG,1.3,VG,0.8,EX,6.2,EX,2.8,EX,0.8,EX,1.5,VG,1.1,EX,2.1,VG,2.6,EX,0.6,EX,0.1,EX,0.6,EX,3,EX,3.1,EX,0.8,EX,
786,EX,VG,2.78,2.8,1.674,59.7,33.49,40.64,50.9,81.8,4.01,2.08,2.61,1.18,13.39,42.48,59.91,60,EX,33.5,EX,40.6,EX,50,EX,80,EX,4,EX,STK,STK,EX,None / Very Small,13.5,EX,42.5,59.9,EX,EX,VG,VG,VG,VG,VG,VG,VG,VG,0.8,EX,0.4,EX,1.3,VG,1.7,VG,6.3,EX,4.2,EX,0.6,EX,1.4,VG,1.8,VG,2.4,VG,2.8,VG,0.7,VG,0.6,EX,0.6,EX,2.9,EX,2.4,EX,1.6,EX,
790,VG,VG,3.16,3.19,1.969,57.3,34.73,40.84,47.8,77.4,4.19,2.17,3.09,0.32,14.81,43.07,62.04,57,EX,34.5,EX,40.8,EX,50,EX,75,EX,4,EX,STK,THK,VG,None / Very Small,15,EX,43,62,EX,VG,EX,VG,VG,VG,EX,VG,VG,VG,1,VG,0.2,EX,0.2,EX,0.2,EX,3.8,EX,3.2,EX,0.6,EX,0.3,EX,0.3,EX,1.6,VG,2.7,EX,0.1,EX,0.2,EX,0.1,EX,1.3,EX,0.9,EX,0.2,EX,
791,EX,VG,3.16,3.17,1.989,54.2,34.44,40.78,48.5,77.4,4.01,1.93,2.81,0.51,15.83,42.97,62.84,54,EX,34.5,EX,40.8,EX,50,EX,75,EX,4,EX,MED,STK,EX,None / Very Small,16,EX,43,62.8,EX,EX,EX,EX,EX,EX,EX,EX,VG,VG,0.6,EX,1.1,EX,0.6,EX,0.5,EX,2.7,EX,2.2,EX,0.8,EX,0.6,EX,0.6,EX,2,VG,2.7,EX,0.4,EX,0.3,EX,0.3,EX,1.6,EX,2.1,EX,0.6,EX,
792,VG,VG,3.15,3.17,1.952,55.6,34.26,40.8,46.7,76.7,3.77,1.77,2.56,0.54,15.17,42.88,61.81,56,EX,34.5,EX,40.8,EX,45,EX,75,EX,4,EX,MED,STK,EX,None / Very Small,15,EX,43,61.8,EX,EX,EX,EX,EX,EX,EX,EX,VG,EX,0.8,EX,0.6,EX,0.9,EX,1,VG,3.5,EX,2.2,EX,0.5,EX,0.9,EX,0.6,EX,0.9,EX,1.7,EX,0.2,EX,0.8,VG,0.7,EX,1.8,EX,1.3,EX,1.1,EX,
796,VG,VG,3.16,3.18,1.97,57,34.94,40.83,52.7,77,4.07,2.11,2.87,0.47,15.08,43.01,62.16,57,EX,35,EX,40.8,EX,55,EX,75,EX,4,EX,STK,STK,EX,None / Very Small,15,EX,43,62.2,EX,EX,EX,EX,VG,VG,EX,EX,GD,EX,0.6,EX,0.6,EX,1.1,EX,2,GD,4,EX,2.8,EX,0.5,EX,0.6,EX,0.6,EX,1.9,VG,1.6,EX,0.1,EX,1.4,GD,1.5,VG,1.6,EX,3.2,EX,2,VG,
801,EX,VG,3.17,3.2,1.974,55.7,34.36,40.76,50.3,77.4,3.9,2.1,2.76,0.6,15.21,42.88,62.02,56,EX,34.5,EX,40.8,EX,50,EX,75,EX,4,EX,STK,STK,EX,None / Very Small,15,EX,43,62,EX,EX,EX,EX,EX,EX,EX,EX,EX,EX,0.9,EX,0.9,EX,0.4,EX,0.4,EX,5.3,EX,4.7,EX,0.8,EX,0.3,EX,0.6,EX,1.3,EX,2,EX,0.4,EX,0.4,EX,0.7,EX,0.8,EX,0.9,EX,0.4,EX,
805,VG,VG,2.74,2.76,1.721,58.1,35.43,40.81,51.5,75.3,4.43,2.29,3.2,0.44,15.07,43.04,62.51,58,EX,35.5,EX,40.8,EX,50,EX,75,EX,4.5,EX,STK,THK,VG,None / Very Small,15,EX,43,62.5,EX,VG,EX,VG,VG,VG,VG,VG,VG,EX,0.7,EX,0.4,EX,0.8,EX,1,VG,2.3,EX,2.7,EX,0.9,EX,0.7,EX,0.4,EX,2.2,VG,2.4,EX,0.3,EX,0.6,EX,0.4,EX,1,EX,1.1,EX,1.1,EX,
811,EX,VG,2.74,2.77,1.688,59.2,34.45,40.64,49.1,75.6,4.53,2.25,3.26,0.44,13.96,42.69,61.23,59,EX,34.5,EX,40.6,EX,50,EX,75,EX,4.5,EX,STK,THK,VG,None / Very Small,14,EX,42.5,61.2,EX,VG,EX,VG,VG,VG,EX,VG,VG,VG,1.1,VG,0.8,EX,0.7,EX,0.4,EX,2.4,EX,3.9,EX,0.8,EX,1.1,EX,0.7,EX,2.3,VG,2.4,EX,0.9,VG,0.3,EX,1.1,VG,1.6,EX,2.9,EX,0.4,EX,
827,EX,VG,2.73,2.76,1.69,58.6,34.59,40.65,48.7,75,4.4,1.97,3.31,0.44,14.34,42.81,61.52,59,EX,34.5,EX,40.6,EX,50,EX,75,EX,4.5,EX,MED,THK,VG,None / Very Small,14.5,EX,43,61.5,EX,VG,EX,VG,VG,VG,EX,VG,VG,VG,1,VG,0.4,EX,1.2,EX,1.3,VG,4.5,EX,5,EX,1.2,EX,1.1,EX,1.5,VG,1.5,EX,2.1,EX,0.1,EX,0.6,EX,0.7,EX,2.3,EX,2.3,EX,1.4,EX,
832,VG,VG,2.77,2.78,1.713,56.3,34.16,40.76,47,77.3,4.07,1.94,2.7,1.22,14.9,42.68,61.64,56,EX,34,EX,40.8,EX,45,EX,75,EX,4,EX,MED,STK,EX,None / Very Small,15,EX,42.5,61.6,EX,EX,EX,EX,EX,EX,EX,EX,VG,EX,0.3,EX,1.1,EX,0.6,EX,0.7,EX,4.6,EX,3.2,EX,1,EX,0.7,EX,1.1,EX,1.2,EX,2.5,EX,0.4,EX,0.8,VG,1.2,VG,3.8,VG,1.2,EX,0.7,EX,
834,EX,VG,2.77,2.78,1.683,59.3,33.79,40.69,48,76.2,4.11,2.13,3.03,0.5,13.73,42.81,60.65,59,EX,34,EX,40.6,EX,50,EX,75,EX,4,EX,STK,THK,VG,None / Very Small,13.5,EX,43,60.6,EX,VG,EX,VG,VG,VG,EX,VG,VG,EX,0.6,EX,0.8,EX,0.8,EX,1,VG,4.7,EX,3.8,EX,0.8,EX,0.7,EX,1.1,EX,1.8,VG,1.7,EX,0.2,EX,0.6,EX,0.6,EX,1.5,EX,1.4,EX,1.1,EX,
774,VG,,2.77,2.81,1.757,58.3,36.04,40.86,51.4,76.5,4.8,2.51,3.94,0.72,15.23,42.94,62.97,58,EX,36,EX,40.8,EX,50,EX,75,EX,5,VG,STK,THK,VG,None / Very Small,15,EX,43,63,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,1.5,VG,1.2,EX,0.5,EX,0.2,EX,4.2,EX,3.3,EX,1.3,VG,0.7,EX,0.7,EX,2.4,VG,2.1,EX,0.4,EX,0.2,EX,0.2,EX,0.4,EX,1.9,EX,0.2,EX,
775,EX,,2.76,2.79,1.693,60.3,34.96,40.89,50.7,80.1,4.33,2.16,3.03,0.94,13.96,42.75,61.08,60,EX,35,EX,40.8,EX,50,EX,80,EX,4.5,EX,STK,THK,VG,None / Very Small,14,EX,43,61.1,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,1.2,VG,0.6,EX,1.2,EX,1.4,VG,6.4,EX,3.2,EX,1.1,EX,1.4,VG,1.8,VG,2.3,VG,2.7,EX,0.5,EX,0.7,VG,0.4,EX,1.6,EX,1.4,EX,1.4,EX,
776,VG,,2.74,2.77,1.713,59.2,35.33,40.8,51.3,75.6,4.86,2.72,3.77,0.58,14.48,42.82,62.16,59,EX,35.5,EX,40.8,EX,50,EX,75,EX,5,VG,STK,THK,VG,None / Very Small,14.5,EX,43,62.2,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,1.1,VG,0.7,EX,1.3,VG,1.4,VG,8.7,EX,4.2,EX,0.5,EX,0.7,EX,0.7,EX,2.3,VG,3.3,VG,0.4,EX,1,VG,1.2,VG,0.9,EX,2.5,EX,1.4,EX,
777,EX,,3.09,3.11,1.887,58.7,34.79,40.86,50.9,76.2,3.61,1.58,3.03,0.77,14.32,42.9,60.87,59,EX,35,EX,40.8,EX,50,EX,75,EX,3.5,EX,MED,THK,VG,None / Very Small,14.5,EX,43,60.9,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.8,EX,0.9,EX,1.1,EX,0.6,EX,5.9,EX,3.4,EX,1,EX,1,EX,0.6,EX,1.7,VG,2.7,EX,0.3,EX,0.5,EX,0.8,EX,1.9,EX,2.9,EX,0.6,EX,
778,EX,,3.09,3.11,1.854,62.1,34.33,41.09,50.8,80.7,3.42,1.58,2.26,0.48,12.96,43.42,59.77,62,EX,34.5,EX,41,EX,50,EX,80,EX,3.5,EX,MED,STK,EX,None / Very Small,13,EX,43.5,59.8,EX,EX,EX,EX,EX,EX,#N/A,EX,EX,,0.5,EX,0.6,EX,0.5,EX,0.8,EX,4.9,EX,2.5,EX,0.6,EX,0.6,EX,0.3,EX,1.2,EX,2.4,EX,0.3,EX,0.5,EX,0.8,EX,1.1,EX,2.6,EX,0.8,EX,
779,EX,,3.11,3.14,1.901,57.3,33.95,40.75,51.8,75.5,3.68,1.7,2.37,0.58,14.35,42.86,60.89,57,EX,34,EX,40.8,EX,50,EX,75,EX,3.5,EX,MED,STK,EX,None / Very Small,14.5,EX,43,60.9,EX,EX,EX,EX,EX,EX,#N/A,EX,EX,,0.9,EX,0.6,EX,0.4,EX,0.4,EX,2.2,EX,1.7,EX,0.8,EX,0.6,EX,0.6,EX,1.1,EX,1.4,EX,0.5,EX,0.2,EX,0.6,EX,0.5,EX,1.3,EX,0.4,EX,
782,VG,,2.78,2.8,1.681,59.8,34.13,40.96,48.9,75.2,3.44,1.9,3.01,0.43,13.59,43.19,60.29,60,EX,34,EX,41,EX,50,EX,75,EX,3.5,EX,MED,THK,VG,None / Very Small,13.5,EX,43,60.3,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,0.8,EX,1.1,EX,2.6,GD,1.4,VG,9.1,VG,4.4,EX,1.7,VG,0.7,EX,1.4,VG,3.6,GD,1.9,EX,0.8,VG,0.9,VG,1.2,VG,4,VG,6.5,VG,1.4,EX,
783,VG,,2.81,2.82,1.697,58.7,33.7,40.73,49.3,75.2,3.91,1.81,2.7,0.5,13.78,42.47,60.26,59,EX,33.5,EX,40.8,EX,50,EX,75,EX,4,EX,MED,STK,EX,None / Very Small,14,EX,42.5,60.3,EX,EX,EX,EX,EX,EX,#N/A,EX,VG,,0.6,EX,0.6,EX,0.3,EX,0.5,EX,5.2,EX,2.2,EX,0.7,EX,1.1,EX,1.4,VG,1.5,EX,2,EX,0.7,VG,0.3,EX,0.9,EX,1.1,EX,0.9,EX,0.6,EX,
785,EX,,2.79,2.8,1.729,57.4,34.39,40.89,51.7,78.8,4.26,2.58,3.26,0.75,14.61,42.96,61.9,57,EX,34.5,EX,40.8,EX,50,EX,80,EX,4.5,EX,STK,THK,VG,None / Very Small,14.5,EX,43,61.9,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.3,EX,0.7,EX,0.5,EX,0.4,EX,5.4,EX,1.6,EX,0.5,EX,0.7,EX,0.7,EX,2.1,VG,2.3,EX,0.1,EX,0.2,EX,0.2,EX,0.8,EX,1,EX,0.3,EX,
787,VG,,2.84,2.86,1.737,58.2,34.14,40.8,50.3,75.8,3.76,1.54,2.98,0.49,14.19,42.98,60.99,58,EX,34,EX,40.8,EX,50,EX,75,EX,4,EX,MED,THK,VG,None / Very Small,14,EX,43,61,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.9,EX,2.3,VG,1.6,VG,0.7,EX,4.8,EX,3.1,EX,1.4,VG,1.8,VG,1.4,VG,2.6,VG,3.6,VG,1.1,VG,0.7,VG,1.5,VG,4.8,VG,2.4,EX,0.7,EX,
788,EX,,2.81,2.84,1.693,59.7,33.41,40.73,51,76.5,3.72,1.74,3.01,0.57,13.31,42.85,59.95,60,EX,33.5,EX,40.8,EX,50,EX,75,EX,3.5,EX,MED,THK,VG,None / Very Small,13.5,EX,43,60,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,1.1,VG,1.9,VG,2.5,GD,2,GD,4.1,EX,4.2,EX,1.1,EX,0.7,EX,1.4,VG,1.6,VG,2.4,EX,0.6,EX,1.1,VG,1.7,VG,2.2,EX,6.8,VG,2,VG,
789,EX,,3.13,3.16,1.952,55.8,35.14,40.64,51.2,74.7,3.69,1.94,2.67,0.45,15.6,42.81,62.13,56,EX,35,EX,40.6,EX,50,EX,75,EX,3.5,EX,MED,STK,EX,None / Very Small,15.5,EX,43,62.1,EX,EX,EX,EX,EX,EX,#N/A,EX,VG,,1,VG,1.1,EX,0.4,EX,0.2,EX,2.1,EX,2.9,EX,0.6,EX,0.6,EX,0.3,EX,1.7,VG,1.5,EX,0.2,EX,0.1,EX,0.1,EX,0.5,EX,1.3,EX,0.2,EX,
793,VG,,3.16,3.18,1.965,56,34.36,40.66,51,77.2,4.07,2.37,3.28,0.63,15.07,42.73,61.97,56,EX,34.5,EX,40.6,EX,50,EX,75,EX,4,EX,STK,THK,VG,None / Very Small,15,EX,42.5,62,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.8,EX,0.6,EX,1.3,VG,0.9,EX,6.3,EX,3.9,EX,1.2,EX,0.9,EX,0.6,EX,2.8,VG,2.7,EX,0.5,EX,0.7,VG,0.7,EX,3.2,EX,3.5,EX,1.1,EX,
794,VG,,3.17,3.19,1.952,57,34.26,40.76,50,77.2,3.81,2.04,2.8,0.5,14.65,42.92,61.38,57,EX,34.5,EX,40.8,EX,50,EX,75,EX,4,EX,MED,STK,EX,None / Very Small,14.5,EX,43,61.4,EX,EX,EX,EX,EX,EX,#N/A,EX,EX,,0.8,EX,0.6,EX,0.1,EX,0.2,EX,3.6,EX,4.1,EX,0.4,EX,0.3,EX,0.3,EX,1.1,EX,1.5,EX,0.2,EX,0,EX,0.2,EX,1.1,EX,0.3,EX,0.2,EX,
795,VG,,3.15,3.18,1.956,56.5,34.85,40.95,51.7,77.6,3.38,1.36,2.68,0.51,15.19,43.18,61.78,57,EX,35,EX,41,EX,50,EX,80,EX,3.5,EX,MED,STK,EX,None / Very Small,15,EX,43,61.8,EX,EX,EX,EX,EX,EX,#N/A,EX,VG,,1.2,VG,0.6,EX,0.6,EX,0.1,EX,3.7,EX,2.9,EX,1.2,EX,0.6,EX,0.6,EX,1.5,EX,1.4,EX,0.2,EX,0.3,EX,0.1,EX,1.8,EX,2.7,EX,0.2,EX,
797,EX,,3.15,3.17,1.972,56.7,35.19,41,48.1,77.4,3.83,1.8,2.56,0.6,15.28,43.25,62.39,57,EX,35,EX,41,EX,50,EX,75,EX,4,EX,MED,STK,EX,None / Very Small,15.5,EX,43.5,62.4,EX,EX,EX,EX,EX,EX,#N/A,EX,EX,,0.5,EX,0.7,EX,0.5,EX,0.3,EX,2.3,EX,3.6,EX,0.8,EX,0.3,EX,0.9,EX,1.2,EX,2.4,EX,0.1,EX,0.2,EX,0.3,EX,0.8,EX,0.6,EX,0.4,EX,
798,EX,,3.1,3.13,1.933,57.3,34.1,40.68,48.8,76,4.75,3.11,4.17,0.77,14.47,42.7,62.01,57,EX,34,EX,40.6,EX,50,EX,75,EX,5,VG,THK,VTK,GD,None / Very Small,14.5,EX,42.5,62,EX,GD,EX,GD,GD,GD,#N/A,GD,GD,,1,VG,0.6,EX,1.1,EX,2,GD,4.9,EX,2.5,EX,1.6,VG,1.3,VG,2.6,GD,2,VG,2.1,EX,0.5,EX,1.3,GD,1.2,VG,1,EX,2.1,EX,2,VG,
799,EX,,3.17,3.19,1.968,56.6,35.16,40.83,50.3,76.5,3.68,1.61,2.3,0.69,15.33,42.95,61.96,57,EX,35,EX,40.8,EX,50,EX,75,EX,3.5,EX,MED,STK,EX,None / Very Small,15.5,EX,43,62,EX,EX,EX,EX,EX,EX,#N/A,EX,VG,,0.6,EX,0.9,EX,0.4,EX,0.4,EX,3.1,EX,3.9,EX,0.5,EX,0.6,EX,0.6,EX,1.8,VG,1.9,EX,0.4,EX,0.5,EX,0.9,EX,0.9,EX,1.6,EX,0.5,EX,
800,EX,,3.16,3.2,1.968,56.5,34.86,40.64,50.8,76.5,4.09,2.17,3.71,0.6,15.16,42.65,61.91,57,EX,35,EX,40.6,EX,50,EX,75,EX,4,EX,STK,THK,VG,None / Very Small,15,EX,42.5,61.9,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,1.1,VG,1.3,VG,0.8,EX,0.3,EX,4.4,EX,2.2,EX,0.8,EX,0.9,EX,0.6,EX,2.2,VG,3.3,VG,0.1,EX,0.7,VG,0.8,EX,4.6,VG,1.4,EX,0.4,EX,
802,VG,,3.16,3.19,1.971,56.3,34.1,40.7,52.7,76.4,4.47,2.43,3.15,0.57,14.8,42.77,62.08,56,EX,34,EX,40.8,EX,55,EX,75,EX,4.5,EX,STK,THK,VG,None / Very Small,15,EX,43,62.1,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.7,EX,0.4,EX,0.9,EX,0.8,EX,4.2,EX,3.9,EX,0.6,EX,0.6,EX,0.6,EX,1.8,VG,1.8,EX,0.1,EX,0.3,EX,0.3,EX,1.6,EX,2.3,EX,0.7,EX,
803,EX,,2.83,2.85,1.749,59.5,35.03,40.9,54,76,4.37,2.29,3.52,0.42,14.23,42.92,61.58,60,EX,35,EX,41,EX,55,EX,75,EX,4.5,EX,STK,THK,VG,None / Very Small,14,EX,43,61.6,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.9,EX,0.4,EX,2,VG,0.9,EX,6.2,EX,5.2,EX,1.3,VG,1.4,VG,1.8,VG,2,VG,2.4,EX,0.4,EX,0.1,EX,0.4,EX,2.3,EX,1.9,EX,1,EX,
804,VG,,2.78,2.82,1.711,57.5,33.5,40.9,48.3,73.4,3.97,2.11,3.22,0.57,14.01,43.07,61.15,58,EX,33.5,EX,41,EX,50,EX,75,EX,4,EX,STK,THK,VG,None / Very Small,14,EX,43,61.2,EX,VG,EX,VG,VG,VG,#N/A,VG,GD,,1.6,VG,2.4,VG,1.4,VG,1.1,VG,6.8,EX,2.9,EX,0.7,EX,1.4,VG,1.4,VG,3.4,GD,3.4,VG,0.6,EX,0.6,EX,1,VG,2.1,EX,2.1,EX,1.3,EX,
806,VG,,2.74,2.76,1.697,59.2,34.56,40.75,50,75.9,4.8,2.69,4.29,0.51,14.08,42.85,61.73,59,EX,34.5,EX,40.8,EX,50,EX,75,EX,5,VG,STK,VTK,GD,None / Very Small,14,EX,43,61.7,EX,GD,EX,GD,GD,GD,#N/A,GD,VG,,0.8,EX,0.3,EX,1,EX,0.8,EX,2.3,EX,3.8,EX,0.9,EX,1.1,EX,0.7,EX,1.9,VG,1.7,EX,0.5,EX,0.5,EX,0.3,EX,2.7,EX,1.4,EX,0.9,EX,
807,VG,,2.76,2.8,1.688,60.5,34.46,40.83,53.6,81.6,4.82,1.98,3.92,0.76,13.5,42.33,60.76,61,EX,34.5,EX,40.8,EX,55,EX,80,EX,5,VG,MED,THK,VG,None / Very Small,13.5,EX,42.5,60.8,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,1.4,VG,0.7,EX,0.5,EX,0.2,EX,5.5,EX,2.7,EX,1.4,VG,1.1,EX,1.1,EX,2.9,VG,2.6,EX,0.7,VG,0.5,EX,1.2,VG,1.4,EX,1.9,EX,0.3,EX,
808,VG,,2.74,2.75,1.71,58.7,36.18,40.71,51.3,75.8,4.41,2.48,3.39,0.47,15.01,42.88,62.3,59,EX,36,EX,40.8,EX,50,EX,75,EX,4.5,EX,STK,THK,VG,None / Very Small,15,EX,43,62.3,EX,VG,EX,VG,VG,VG,#N/A,VG,VG,,0.7,EX,0.6,EX,0.7,EX,0.6,EX,4.1,EX,3.6,EX,0.5,EX,0.7,EX,0.7,EX,2.1,VG,2.8,VG,0.3,EX,0.4,EX,0.5,EX,1.2,EX,2.4,EX,0.6,EX,
